[Fri May  8 19:54:41 AEST 2026] [pool=40 gpu=2] starting
[Fri May  8 19:54:41 AEST 2026] [pool=40 gpu=2]   BO_ROOT=/vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only
[Fri May  8 19:54:41 AEST 2026] [pool=40 gpu=2]   P4_ROOT=/vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/p4_only
[Fri May  8 19:54:41 AEST 2026] [pool=40] === BASELINE_ONLY ===

================================================================================
BASELINE-DAGGER-ONLY EQUIVARIANT PIPELINE
================================================================================
[19:54:41] [bo] baseline_only root: /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only
[19:54:41] [bo] seed=0  initial_demos=20  heldout_n=200  correction_n=40  initial_epochs=500  round_epochs=500  train_every_n=10  train_from_scratch=True
[19:54:41] [bo] --force_restart: wiping demos/, checkpoints/, results/, layout YAMLs.

--------------------------------------------------------------------------------
PHASE 1: LAYOUTS
--------------------------------------------------------------------------------
[layout-sampler] wrote 200 layouts -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/heldout_layouts.yaml
[19:54:42] [bo] wrote 200 heldout layouts -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/heldout_layouts.yaml
[19:54:42] [bo] wrote 20 training layouts -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/training_layouts.yaml (disjoint from heldout by signature)
[layout-sampler] wrote 40 layouts -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/correction_layouts.yaml
[19:54:42] [bo] wrote 40 correction-pool layouts -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/correction_layouts.yaml (disjoint from training and heldout by signature)

--------------------------------------------------------------------------------
PHASE 2: INITIAL DEMO COLLECTION
--------------------------------------------------------------------------------
[19:54:42] [bo] $ /home/s226137394/.conda/envs/maze/bin/python -u -m Equivariant_pathway.collect_demos --layouts /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/training_layouts.yaml --demo_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/demos --num_demos 20 --seed 0
[eq-collect] 20 layouts in /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/training_layouts.yaml
[eq-collect] saved demo_multimodal_heldout_001_1778234594765.json  (layout 1/20, start=[0, 2], goal=[2, 4], fires=[[0, 4], [3, 4], [4, 0]])
[eq-collect] saved demo_multimodal_heldout_002_1778234124705.json  (layout 2/20, start=[3, 4], goal=[0, 0], fires=[[1, 2], [1, 3], [4, 3]])
[eq-collect] saved demo_multimodal_heldout_003_1778234259148.json  (layout 3/20, start=[4, 4], goal=[1, 2], fires=[[0, 1], [1, 0], [2, 3]])
[eq-collect] saved demo_multimodal_heldout_004_1778234733416.json  (layout 4/20, start=[2, 0], goal=[4, 3], fires=[[1, 4], [3, 2], [3, 3]])
[eq-collect] saved demo_multimodal_heldout_005_1778234690746.json  (layout 5/20, start=[2, 0], goal=[4, 2], fires=[[0, 1], [0, 4], [4, 4]])
[eq-collect] saved demo_multimodal_heldout_006_1778235054947.json  (layout 6/20, start=[2, 1], goal=[1, 4], fires=[[0, 4], [2, 2], [4, 0]])
[eq-collect] saved demo_multimodal_heldout_007_1778234813804.json  (layout 7/20, start=[4, 3], goal=[1, 4], fires=[[0, 1], [2, 4], [4, 1]])
[eq-collect] saved demo_multimodal_heldout_008_1778234628025.json  (layout 8/20, start=[0, 3], goal=[4, 2], fires=[[0, 0], [0, 4], [4, 1]])
[eq-collect] saved demo_multimodal_heldout_009_1778235019583.json  (layout 9/20, start=[1, 2], goal=[4, 0], fires=[[0, 3], [3, 0], [3, 2]])
[eq-collect] saved demo_multimodal_heldout_010_1778234900485.json  (layout 10/20, start=[0, 1], goal=[2, 3], fires=[[1, 0], [1, 2], [4, 2]])
[eq-collect] saved demo_multimodal_heldout_011_1778234942129.json  (layout 11/20, start=[0, 4], goal=[3, 1], fires=[[0, 0], [0, 2], [0, 3]])
[eq-collect] saved demo_multimodal_heldout_012_1778234639174.json  (layout 12/20, start=[3, 3], goal=[1, 0], fires=[[2, 2], [2, 4], [3, 1]])
[eq-collect] saved demo_multimodal_heldout_013_1778234814626.json  (layout 13/20, start=[4, 4], goal=[0, 3], fires=[[2, 0], [2, 1], [4, 2]])
[eq-collect] saved demo_multimodal_heldout_014_1778234948259.json  (layout 14/20, start=[1, 0], goal=[3, 4], fires=[[1, 4], [2, 3], [4, 4]])
[eq-collect] saved demo_multimodal_heldout_015_1778234165615.json  (layout 15/20, start=[1, 2], goal=[4, 4], fires=[[1, 1], [3, 1], [3, 4]])
[eq-collect] saved demo_multimodal_heldout_016_1778234113646.json  (layout 16/20, start=[0, 2], goal=[4, 1], fires=[[0, 0], [0, 4], [3, 3]])
[eq-collect] saved demo_multimodal_heldout_017_1778234090797.json  (layout 17/20, start=[0, 2], goal=[4, 2], fires=[[1, 1], [1, 4], [3, 1]])
[eq-collect] saved demo_multimodal_heldout_018_1778234093822.json  (layout 18/20, start=[2, 4], goal=[4, 2], fires=[[1, 4], [2, 2], [3, 4]])
[eq-collect] saved demo_multimodal_heldout_019_1778234732819.json  (layout 19/20, start=[2, 4], goal=[4, 2], fires=[[2, 0], [4, 0], [4, 3]])
[eq-collect] saved demo_multimodal_heldout_020_1778234546654.json  (layout 20/20, start=[4, 4], goal=[0, 0], fires=[[2, 2], [4, 0], [4, 3]])
[eq-collect] DONE — wrote 20 demos -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/demos
[19:54:45] [bo] final initial demo count: 20

--------------------------------------------------------------------------------
PHASE 3: INITIAL TRAINING
--------------------------------------------------------------------------------
[19:54:45] [bo] $ /home/s226137394/.conda/envs/maze/bin/python -u -m Equivariant_pathway.train --demo_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/demos --checkpoint_dir /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/checkpoints --epochs 500 --seed 0 --max_demos 20
[eq-train] device=cuda
[eq-train] demo_dir=/vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/demos  demo_paths=None
[eq-train] max_demos=20  epochs=500
[eq-train] checkpoints -> /vast/s226137394/DmN/DmNfull/Equivariant_pathway/pool_sweep/runs/pool_40/baseline_only/checkpoints
[eq-dataset] Loaded 20 demos -> 99 (input, mask) samples
[eq-dataset]   layout_id=heldout_001                                      samples=4
[eq-dataset]   layout_id=heldout_002                                      samples=7
[eq-dataset]   layout_id=heldout_003                                      samples=5
[eq-dataset]   layout_id=heldout_004                                      samples=5
[eq-dataset]   layout_id=heldout_005                                      samples=4
[eq-dataset]   layout_id=heldout_006                                      samples=4
[eq-dataset]   layout_id=heldout_007                                      samples=4
[eq-dataset]   layout_id=heldout_008                                      samples=5
[eq-dataset]   layout_id=heldout_009                                      samples=5
[eq-dataset]   layout_id=heldout_010                                      samples=4
[eq-dataset]   layout_id=heldout_011                                      samples=6
[eq-dataset]   layout_id=heldout_012                                      samples=5
[eq-dataset]   layout_id=heldout_013                                      samples=5
[eq-dataset]   layout_id=heldout_014                                      samples=6
[eq-dataset]   layout_id=heldout_015                                      samples=5
[eq-dataset]   layout_id=heldout_016                                      samples=5
[eq-dataset]   layout_id=heldout_017                                      samples=4
[eq-dataset]   layout_id=heldout_018                                      samples=4
[eq-dataset]   layout_id=heldout_019                                      samples=4
[eq-dataset]   layout_id=heldout_020                                      samples=8
[eq-train] train_size=90 val_size=9 batches/epoch=2
[eq-train] trainable params: 158,516
[eq-train] ep   1/500 | train loss=0.9527 top1=0.256 any_opt=0.256 | val loss=1.0128 any_opt=0.222 | lr=3.00e-04 t=0.5s  *
[eq-train] ep   2/500 | train loss=0.8619 top1=0.600 any_opt=0.600 | val loss=1.0130 any_opt=0.222 | lr=3.00e-04 t=0.0s
[eq-train] ep   3/500 | train loss=0.7934 top1=0.722 any_opt=0.722 | val loss=1.0100 any_opt=0.222 | lr=3.00e-04 t=0.0s  *
[eq-train] ep   4/500 | train loss=0.7322 top1=0.800 any_opt=0.800 | val loss=1.0051 any_opt=0.111 | lr=3.00e-04 t=0.0s  *
[eq-train] ep   5/500 | train loss=0.6804 top1=0.822 any_opt=0.822 | val loss=0.9989 any_opt=0.111 | lr=3.00e-04 t=0.0s  *
[eq-train] ep   6/500 | train loss=0.6314 top1=0.833 any_opt=0.833 | val loss=0.9912 any_opt=0.222 | lr=3.00e-04 t=0.0s  *
[eq-train] ep   7/500 | train loss=0.5907 top1=0.856 any_opt=0.856 | val loss=0.9811 any_opt=0.222 | lr=3.00e-04 t=0.0s  *
[eq-train] ep   8/500 | train loss=0.5528 top1=0.867 any_opt=0.867 | val loss=0.9698 any_opt=0.222 | lr=3.00e-04 t=0.0s  *
[eq-train] ep   9/500 | train loss=0.5169 top1=0.911 any_opt=0.911 | val loss=0.9564 any_opt=0.333 | lr=3.00e-04 t=0.0s  *
[eq-train] ep  10/500 | train loss=0.4844 top1=0.944 any_opt=0.944 | val loss=0.9407 any_opt=0.333 | lr=3.00e-04 t=0.0s  *
[eq-train] ep  11/500 | train loss=0.4527 top1=0.956 any_opt=0.956 | val loss=0.9233 any_opt=0.444 | lr=3.00e-04 t=0.0s  *
[eq-train] ep  12/500 | train loss=0.4257 top1=0.956 any_opt=0.956 | val loss=0.9037 any_opt=0.444 | lr=3.00e-04 t=0.0s  *
[eq-train] ep  13/500 | train loss=0.3978 top1=0.978 any_opt=0.978 | val loss=0.8870 any_opt=0.444 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  14/500 | train loss=0.3721 top1=0.978 any_opt=0.978 | val loss=0.8701 any_opt=0.444 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  15/500 | train loss=0.3478 top1=0.978 any_opt=0.978 | val loss=0.8530 any_opt=0.444 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  16/500 | train loss=0.3252 top1=0.989 any_opt=0.989 | val loss=0.8355 any_opt=0.444 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  17/500 | train loss=0.3030 top1=1.000 any_opt=1.000 | val loss=0.8193 any_opt=0.444 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  18/500 | train loss=0.2821 top1=1.000 any_opt=1.000 | val loss=0.8014 any_opt=0.556 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  19/500 | train loss=0.2628 top1=1.000 any_opt=1.000 | val loss=0.7844 any_opt=0.556 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  20/500 | train loss=0.2440 top1=1.000 any_opt=1.000 | val loss=0.7693 any_opt=0.556 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  21/500 | train loss=0.2263 top1=1.000 any_opt=1.000 | val loss=0.7549 any_opt=0.556 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  22/500 | train loss=0.2103 top1=1.000 any_opt=1.000 | val loss=0.7429 any_opt=0.667 | lr=2.99e-04 t=0.0s  *
[eq-train] ep  23/500 | train loss=0.1942 top1=1.000 any_opt=1.000 | val loss=0.7330 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  24/500 | train loss=0.1804 top1=1.000 any_opt=1.000 | val loss=0.7230 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  25/500 | train loss=0.1669 top1=1.000 any_opt=1.000 | val loss=0.7116 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  26/500 | train loss=0.1550 top1=1.000 any_opt=1.000 | val loss=0.6996 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  27/500 | train loss=0.1433 top1=1.000 any_opt=1.000 | val loss=0.6881 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  28/500 | train loss=0.1323 top1=1.000 any_opt=1.000 | val loss=0.6777 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  29/500 | train loss=0.1222 top1=1.000 any_opt=1.000 | val loss=0.6652 any_opt=0.667 | lr=2.98e-04 t=0.0s  *
[eq-train] ep  30/500 | train loss=0.1131 top1=1.000 any_opt=1.000 | val loss=0.6548 any_opt=0.667 | lr=2.97e-04 t=0.0s  *
[eq-train] ep  31/500 | train loss=0.1047 top1=1.000 any_opt=1.000 | val loss=0.6453 any_opt=0.667 | lr=2.97e-04 t=0.0s  *
[eq-train] ep  32/500 | train loss=0.0969 top1=1.000 any_opt=1.000 | val loss=0.6363 any_opt=0.667 | lr=2.97e-04 t=0.0s  *
[eq-train] ep  33/500 | train loss=0.0902 top1=1.000 any_opt=1.000 | val loss=0.6275 any_opt=0.667 | lr=2.97e-04 t=0.0s  *
[eq-train] ep  34/500 | train loss=0.0836 top1=1.000 any_opt=1.000 | val loss=0.6218 any_opt=0.667 | lr=2.97e-04 t=0.0s  *
[eq-train] ep  35/500 | train loss=0.0779 top1=1.000 any_opt=1.000 | val loss=0.6177 any_opt=0.667 | lr=2.96e-04 t=0.0s  *
[eq-train] ep  36/500 | train loss=0.0723 top1=1.000 any_opt=1.000 | val loss=0.6117 any_opt=0.667 | lr=2.96e-04 t=0.0s  *
[eq-train] ep  37/500 | train loss=0.0675 top1=1.000 any_opt=1.000 | val loss=0.6060 any_opt=0.667 | lr=2.96e-04 t=0.0s  *
[eq-train] ep  38/500 | train loss=0.0629 top1=1.000 any_opt=1.000 | val loss=0.6002 any_opt=0.667 | lr=2.96e-04 t=0.0s  *
[eq-train] ep  39/500 | train loss=0.0587 top1=1.000 any_opt=1.000 | val loss=0.5928 any_opt=0.667 | lr=2.96e-04 t=0.0s  *
[eq-train] ep  40/500 | train loss=0.0552 top1=1.000 any_opt=1.000 | val loss=0.5848 any_opt=0.667 | lr=2.95e-04 t=0.0s  *
[eq-train] ep  41/500 | train loss=0.0516 top1=1.000 any_opt=1.000 | val loss=0.5778 any_opt=0.667 | lr=2.95e-04 t=0.0s  *
[eq-train] ep  42/500 | train loss=0.0488 top1=1.000 any_opt=1.000 | val loss=0.5730 any_opt=0.778 | lr=2.95e-04 t=0.0s  *
[eq-train] ep  43/500 | train loss=0.0456 top1=1.000 any_opt=1.000 | val loss=0.5697 any_opt=0.778 | lr=2.95e-04 t=0.0s  *
[eq-train] ep  44/500 | train loss=0.0430 top1=1.000 any_opt=1.000 | val loss=0.5656 any_opt=0.778 | lr=2.94e-04 t=0.0s  *
[eq-train] ep  45/500 | train loss=0.0406 top1=1.000 any_opt=1.000 | val loss=0.5622 any_opt=0.778 | lr=2.94e-04 t=0.0s  *
[eq-train] ep  46/500 | train loss=0.0383 top1=1.000 any_opt=1.000 | val loss=0.5612 any_opt=0.778 | lr=2.94e-04 t=0.0s  *
[eq-train] ep  47/500 | train loss=0.0362 top1=1.000 any_opt=1.000 | val loss=0.5592 any_opt=0.778 | lr=2.94e-04 t=0.0s  *
[eq-train] ep  48/500 | train loss=0.0343 top1=1.000 any_opt=1.000 | val loss=0.5552 any_opt=0.778 | lr=2.93e-04 t=0.0s  *
[eq-train] ep  49/500 | train loss=0.0326 top1=1.000 any_opt=1.000 | val loss=0.5518 any_opt=0.778 | lr=2.93e-04 t=0.0s  *
[eq-train] ep  50/500 | train loss=0.0309 top1=1.000 any_opt=1.000 | val loss=0.5478 any_opt=0.778 | lr=2.93e-04 t=0.0s  *
[eq-train] ep  51/500 | train loss=0.0296 top1=1.000 any_opt=1.000 | val loss=0.5433 any_opt=0.778 | lr=2.92e-04 t=0.0s  *
[eq-train] ep  52/500 | train loss=0.0283 top1=1.000 any_opt=1.000 | val loss=0.5405 any_opt=0.778 | lr=2.92e-04 t=0.0s  *
[eq-train] ep  53/500 | train loss=0.0268 top1=1.000 any_opt=1.000 | val loss=0.5381 any_opt=0.778 | lr=2.92e-04 t=0.0s  *
